ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
7983,Francesco Flier,21st February 2014,A Penna Jr,Gelding,Wildcat Heir,Money For Maui,Robert Cipriano
8101,Apollo's Gift,10th October 2012,Grant Paddock,Gelding,Warm White Night,Hellhathnofury,Mr S W Phillips
8066,Brave Knight,3rd November 2012,Duncan Howells,Gelding,Great Britain,Empress Award,Mrs H Kuhn &amp; Red Jack Trading (pty) Ltd
8054,Shiny Badge,11th March 2013,William Bradley,Gelding,Badge Of Silver,Shiny Prize,Bradley William B And Bottoms Jeffrey D
8110,Well Dressed,17th August 2012,Marthinus Nicolas Prinsloo,Mare,Ashaawes,So Charming,Mr B C Laubscher
7932,Tough To The Bone,24th January 2013,Eduardo Ramirez,Gelding,Conquistador Starr,Zottex,Janice Davis
8219,Olimpic Hall,1st August 2013,Renate Plessis,Filly,Harry Hall,Olimpic Halo,Favour Stud (nom: Mrs Engelize Du Preez)
8148,Dancing Ruga,3rd November 2013,Gavin Smith,Gelding,Tiger Dance,Sevruga,Messrs J N A Mantel &amp; G D Smith
7993,Little Caton,28th April 2013,Kieron Magee,Filly,Seeking Beauty,Appealing Runner,Jones Ventures Inc
8120,Soldier's Code,29th October 2012,Dean Kannemeyer,Gelding,Western Winter,Bardot,Messrs E G Bouwer Bryn Ressell &amp; N M Shirtliff
8064,Volt,6th April 2013,T Foley,Gelding,Maimonides,Passage Road,Thomas Foley
8076,Damali,27th October 2013,Doug Campbell,Filly,Visionaire,Persian Guest,Mr M Chettiar Sir George Albu &amp; Mr Douglas Campbe
8111,Minds Eye,31st October 2013,T Laing,Mare,Visionaire,Particular Passion,Mr G P Venter
7942,Kayla's Kitten,3rd February 2014,Tommy Short,Colt,Kitten's Joy,Lily Elsie,Robert Heyer
8158,Cooga,22nd November 2013,Justin Snaith,Colt,Pathfork,Lady Elle,Messrs N C Cooper &amp; C S Shapiro &amp; Countess S Labia
8229,Seventh Mission,17th November 2012,T Laing,Filly,Seventh Rock,Encircle,Mayfair Speculators (pty) Ltd (nom: Mr D L Brugman
7957,She's Live,22nd February 2011,Byron Hughes,Mare,Artie Schiller,Living On The Line,Sally Thomas
8074,At Variance,12th November 2012,Coerie Lensley,Mare,Var,Party Line,Mrs S Ganase
8130,Peace Again,18th September 2011,Louis Goosen,Mare,Ashaawes,Hermana,Mrs L De Haast
8121,Magical Bet,30th September 2010,Glen Kotzen,Gelding,Latino Magic,Allbecauseofyou,Messrs G P Cox T W Langley D McAnaspie A Tillis
8086,Silent Dream,5th November 2013,Lola Crawford,Filly,Mogok,Silent Legacy,Mesdames R Cyrus K A Conlon K M Cooper L Englis
7967,Crime Dog,29th January 2014,Charles Simon,Gelding,Stay Thirsty,Belle Evangeline,Tropical Racing
8168,Flaming Ace,28th October 2010,Dorrie Sham,Gelding,Announce,Setalight,Mr &amp; Mrs C R Stonebridge Mr M D &amp; Mrs D A Sham
8239,Pataudi,28th September 2011,Justin Snaith,Gelding,Tiger Ridge,National Empress,Messrs F Diedrechsen &amp; N M Shirtliff
8003,Tranquilo,17th April 2014,Philip Serpe,Colt,Malibu Moon,Banker's Buy,Drawing Away Stable
8140,Mystical Sword,25th October 2013,Chris Erasmus,Filly,Golden Sword,Dare To Dream,Mr E P Scheepers
8131,Expresso Martini,12th August 2013,Paul Gadsby,Mare,Ideal World,Mocha Special,Mr A L Williams
8084,Baobab,26th October 2013,Sean Tarry,Filly,National Emblem,Elata,Messrs C J H Van Niekerk &amp; M J Jooste
8096,Structured Reply,6th August 2013,Robbie Hill,Gelding,A P Answer,Love Leah,Messrs L J Muir &amp; R A Hill
7977,Millennium Star,18th February 2009,Robert Williams,Mare,Pure Prize,Kayla's A Gem,Robert Williams
8013,Ohio,13th January 2014,Gilberto Zerpa,Gelding,Overdriven,Double Bridled,Doble Jak Investment Llc
8178,Arcane Light,22nd November 2013,Grant Paddock,Gelding,Philanthropist,Wisp Of Light,Mr A J Van Huyssteen &amp; Mrs Vanessa Harrison
8249,A Shin Impala,1st January 2013,G Elliott,Gelding,Evasive,Muzayadah,Call It What You LikeSyndicate
8141,Fonteyn,4th October 2013,Yogas Govender,Mare,Traffic Guard,Dance On Silver,Mrs K Naidoo
8105,Authorice,7th August 2010,Frank Robinson,Gelding,Miesque's Approval,Ficticia,Mr L F Robinson
8150,Blue Castle,24th August 2013,Grant Paddock,Gelding,Kildonan,Party Power,Mr Jimmy Burgess &amp; Mr G W Paddock
8094,Colmant,6th October 2012,Michael Roberts,Gelding,Kahal,Platinum Ice,Mr G Morris &amp; Mrs T A Morris
8188,Celtic Heroine,12th September 2011,Gavin Smith,Mare,Brave Tin Soldier,Celtic Bunny,Messrs S A Hanna L De Lange S Foster J M T Four
7987,Love Conquers,13th March 2014,Emile Schwandt,Gelding,Salute The Sarge,Love Catcher,George Malley
8106,School Run,3rd November 2011,Willem Nel,Mare,Trippi,She's An Academic,Mrs S Plattner
8160,Mystery King,24th September 2013,Renate Plessis,Gelding,Rebel King,Myst,Favour Stud (nom: Mrs Engelize Du Preez)
8151,Topo,15th September 2013,Gavin Smith,Gelding,Lecture,Roman Ivory,Messrs L De Lange J M T Fourie &amp; G D Smith
8115,Go With Flo,28th August 2013,Michael Roberts,Filly,King's Chapel,Gilt Edge,Jonsson Holdings (pty) Ltd (nom : Mr N Jonsson) &amp;
8198,Oracle,1st August 2011,Dorrie Sham,Gelding,Tiger Ridge,Child Of Vision,Mr &amp; Mrs C R Stonebridge Mr M D &amp; Mrs D A Sham
7997,Lifefullofreinbows,24th February 2013,Cecilia Knight,Mare,Archarcharch,Brexen,Sycamores Farm Inc
8116,Caroline's Call,24th September 2012,Lezeanne Forbes,Mare,A P Answer,Golden Dancer,Mrs L Van Der Linde Messrs C Fenwick &amp; S Sewraj
8161,Latenitefever,11th September 2013,Hekkie Strydom,Colt,Lateral,Lovers Destiny,Mr J H Strydom
8170,Megabucks,4th October 2013,Gavin Smith,Colt,Gitano Hernando,Ka-ching,Dr I R Heyns
8125,Killer Woman,27th September 2012,Tony Rivalland,Filly,Rip Van Winkle,Prix Du Sang,Mrs M D J Liley
8104,Shoot The Bull,6th October 2011,Kumaran Naidoo,Gelding,Fort Beluga,Extra Terrestral,Mr B Kalian
7952,Sky Fire,17th March 2012,Daniel Thompson,Horse,Sky Mesa,Darling My Darling,Karin Thompson
8171,Shady World,19th September 2012,Alan Greeff,Gelding,Ideal World,In The Shade,The Carefree Syndicate (Nom: Mr J L Van Heerden)
7962,Dylan,3rd April 2014,Ken Albu,Gelding,Cape Blanco,Pleasant Aspect,Six Brothers Stable
8126,Little Chapel,18th August 2012,Dean Kannemeyer,Filly,Ideal World,Brides Dream,Gary Player Stud Farm (Nom: Mr G J Player)
8180,Eastern Pearl,18th September 2013,Tobie Spies,Gelding,Biarritz,Bemused,Mr N F van Niekerk
8114,Missibaba,31st August 2013,Bill Human,Mare,Visionaire,Royal Purse,Mr S Pillay &amp; Mrs U S Pillay
8135,Spanish Lady,22nd September 2013,Belinda Impey,Filly,Spanish Harlem,Eternal Lady,Mr D R &amp; Mrs K M L Makins
8023,Sweet Ella,2nd March 2013,David Rider,Mare,Scat Daddy,Sweet Monarch,David Rider
8259,Kodiac's Back,26th April 2011,D Marnane,Gelding,Kodiac,Baraloti,McGettigans Management Services JLT
8181,Bonus Point,26th October 2013,Gavin Smith,Gelding,Mogok,La Favorite,Messrs A Puggia &amp; R M Sotshononda
8136,Under The Rose,8th November 2013,Kumaran Naidoo,Mare,Gimmethegreenlight,Moonlite 'n Roses,Mr Lawrence Pillay
7972,Mucho Me Gusto,28th January 2014,Erin Wilkinson,Gelding,Macho Uno,Ghostkeeper,War Tide Stables Llc
8190,Wonder Worker,28th August 2012,Michael Roberts,Mare,Western Winter,Miracle Maiden,Messrs C T Crowe &amp; N Jonsson
8124,In The Moment,28th September 2012,Coerie Lensley,Gelding,Mambo In Seattle,Wolf's Rain,Messrs C J Vermaak &amp; C J Lensley &amp; Ms E L La Grang
8145,Classy Chic,22nd September 2012,Coerie Lensley,Mare,Visionaire,Go First Class,Mr Nelson Govender &amp; Mrs Priscilla Govender
8033,Afleet Doll,14th February 2014,Robert Warner,Filly,Afleet Alex,Sweetsouthern Doll,Warner Nancy E And Robert K
8191,One Love,1st August 2012,Dorrie Sham,Filly,Manduro,Ascot Belle,Mr M D Sham &amp; Mrs D A Sham
8146,Varonella,28th August 2013,Alan Greeff,Gelding,Var,Devonella,Messrs D Yutar G D Tooch &amp; H N Yutar &amp; Brooklyn B
7982,Legacy Azteca,17th March 2014,Steven Dye,Gelding,High Cotton,Sailin Cailin,Agostini Arthur O And Lilius Henrik
8269,Jackmel,1st January 2014,Kevin Smith,Gelding,Bushranger,Margot,Kevin John Smith
8208,Mixed Emotions,24th August 2012,Gavin Smith,Filly,Black Minnaloushe,Mirth,Mr C H Gregson
8200,Talca,11th September 2011,Hekkie Strydom,Gelding,Kahal,Kal Sufi,Messrs P J Strydom &amp; J H Strydom &amp; Mrs J Britz
8043,Key D'oro,10th March 2012,Francisco Angelo,Filly,Medaglia D'oro,Key Of Sea,D'angelo Stable Inc
8134,Crystal Ball,8th September 2013,Duncan Howells,Mare,Visionaire,Rebel Qui,Mr &amp; Mrs A E Carlisle &amp; Mr A K &amp; Mrs C M Carlisle
8156,Mr Joe Black,18th November 2013,Dorrie Sham,Gelding,Gimmethegreenlight,Lady Asrai,Messrs J E Finlayson &amp; Jonathan Kaplan
8155,Lord Katawa,14th September 2012,Dorrie Sham,Gelding,Overlord,Katawa,Mr A L A Crabbia
8218,Amazing Var,25th October 2011,Alan Greeff,Mare,Var,Political Wonder,Mr M J Nunes
7992,Arty'sbourbongirl,27th January 2012,Michael Jones,Mare,Bellamy Road,Arty'skentuckygirl,Imaginary Stables
8210,Misristocrat,30th September 2012,Gavin Smith,Mare,Miesque's Approval,Jungle Princess,Mr B K Parker
8201,Man Of Honour,21st October 2011,Jacques Strydom,Gelding,Windrush,Woman Of Honour,Messrs W S Kruger (snr) &amp; W S Kruger (jnr) Ms L S
8144,Red Dunes,23rd September 2013,Michael Miller,Filly,Doowaley,Addy My Love,Mr James Fletcher
8279,November Tale,1st January 2014,P Gallagher,Mare,Casamento,Skeleton,Borders Racing Stable Ltd And Depietro Mary Rita
8166,Valmode,3rd October 2011,Duncan McKenzie,Gelding,Modus Vivendi,Val Padana,Messrs L R Whiteford T De Charmoy &amp; D A McKenzie
8165,Titus,8th September 2010,Jacques Strydom,Gelding,Muhtafal,Toffee Nose,Messrs D C Devoy &amp; J V A Strydom
8228,Love Everlasting,24th October 2012,Alan Greeff,Mare,Ideal World,Sweet Sequel,Messrs C G &amp; L F Scribante
8053,Blue Harbor,21st March 2012,Carlos Padilla,Gelding,Rockport Harbor,Water Park,Marissa Black
8289,Annie Apple,21st February 2014,D Broad,Filly,Tagula,Petit Chou,D A Mulligan
8007,Icono,22nd February 2014,Gustavo Amaya,Gelding,Gone Astray,Phyllis,Gustavo Amaya
8211,Money Penny,21st August 2012,Alan Greeff,Mare,Silvano,Fort D'or,Messrs C G &amp; L F Scribante
8220,Chasing Angels,22nd October 2011,Yvette Bremner,Mare,Western Winter,Angelina,Ms Yvette Bremner Mr E Le R Haze &amp; Mrs T Salter
8176,Silver Express,22nd November 2012,Justin Snaith,Gelding,Silvano,Fiery Flier,Mrs F Ebrahim Messrs O De W Foulkes N Maharaj &amp;
8238,Oh Boy,12th September 2011,Alan Greeff,Gelding,Judpot,Olympic Dam,Mr D G Abery &amp; Gary Player Stud Farm (nom : Mr G J
8175,Messageinabottle,9th October 2010,Stephanie Miller,Gelding,King Of Kings,Pure Sands,Mr F Du Toit
8017,Issued,1st May 2012,Erin Tadeo,Mare,U S Ranger,Impossible Beauty,Corral 703 Llc
8230,Galadriel,7th September 2012,Gavin Smith,Mare,Horse Chestnut,Mysterious Land,Mr G D Smith
8299,Seanie,24th March 2009,K Thornton,Gelding,Kodiac,Cakestown Lady,Gary Ryan
8063,Domenic,20th February 2013,Cam Gambolati,Gelding,Leroidesanimaux,Nan And Marge,Fishman Robert Pearl Michael And Dubaldo Dominic
8221,Streaming,29th September 2013,Gavin Smith,Filly,Jay Peg,Streams Of Song,Messrs O Hall H Haralambous &amp; A Joannides
8186,Steel Magnolia,24th August 2012,Justin Snaith,Filly,Silvano,Just Like Flo,Mrs S Plattner
8248,Little Prairie,7th April 2012,T Doyle,Filly,Exceed And Excel,Chetwynd,P Grogan
8027,Whistling Straits,9th February 2013,John Servis,Filly,Scat Daddy,Christina Lake,MAIN LINE RACING STABLE
8240,All The Bids,12th October 2011,Yvette Bremner,Gelding,Daring Bid,All The Nines,Mr F H McGrath
8185,Sanctuary,30th August 2012,Alan Greeff,Mare,National Emblem,Forbidden Woods,Backworth Stud &amp; Messrs C G &amp; L F Scribante
8196,Roman Garrison,24th September 2012,Gavin Smith,Gelding,Brave Tin Soldier,Rue St Dominique,Mrs P L Booth
8154,Lessflashmorecash,15th September 2009,Des J McLachlan,Gelding,Jet Master,Madame President,Messrs E L Grundlingh &amp; D J McLachlan
8073,Wolf Killer,25th August 2013,Frank Robinson,Gelding,Rock Of Rochelle,She Wolff,Mr L F Robinson
8231,Emblem Ahoy,20th September 2012,Gavin Smith,Filly,Captain Al,Main Emblem,Messrs H Adams &amp; D Chinsammy
8002,In The Shoes,3rd May 2013,Donna Taylor,Mare,Congrats,Nice Boots Baby,Ty Biggs
8037,Katherine's Drama,22nd April 2014,Edward Fernandez,Mare,Big Drama,No Beans,Edward Fernandez
8250,D'niro,5th March 2013,Mrs J Harrington,Gelding,Big Bad Bob,Causeway Charm,WBBW Partnership
8195,Pay As You Go,9th October 2011,Yvette Bremner,Gelding,Fort Wood,Pay The Piper,Messrs F H McGrath &amp; Anthony Williams
8083,Aphrodeity's Rain,13th October 2013,Alyson Wright,Filly,Argonaut,Model Nation,Messrs R A Veldhuizen (jnr) C Lafraisierse &amp; Mr J
8309,Telling Tales,1st January 2011,Steven E Ryder,Mare,Jeremy,Startarette,P R Joyce
8241,Judd's Joy,15th November 2011,Grant Paddock,Gelding,Judpot,Spanish Vixen,Mr Greg Bortz
8164,Global Express,27th August 2009,Gavin Smith,Gelding,Jet Master,Mink Coat,Mr G D Smith
8012,Vouch For Kitten,15th March 2012,Mertkan Kantarmaci,Mare,Kitten's Joy,Vouchsafe,Final Turn Racing Stable Llc
8047,Marchant,14th February 2013,Thomas Albertrani,Gelding,Medaglia D'oro,Forty Marchanta,Godolphin Racing LLC
8260,Khabaray,27th April 2013,R O'Brien,Gelding,Intikhab,Rainbowskia,W O'Brien
8093,Super Guppy,24th August 2011,Sean Tarry,Mare,Fort Beluga,Itlaaq,Messrs L M Michael &amp; D J Michael &amp; Sean Tarry Raci
8205,Jets-a-blazing,19th August 2012,Justin Snaith,Filly,Captain Al,Cosmic Jet,Mrs P J &amp; Mr H C Devine
8206,The Wild Mistress,17th August 2012,T Laing,Mare,Rebel King,Who Can Tell,Mayfair Speculators (pty) Ltd (nom: Mr D L Brugman
8319,Shake The Bucket,1st January 2007,N Madden,Gelding,Ashkalani,San Diego,Ms Sarah Ann Madden
8022,Ortiga,1st January 2012,Marcus Vitali,Mare,Dark Angel,Golden Anthem,Lucky Horseshoe Racing And Arruda June
8270,Legend Status,22nd April 2014,A Keatley,Colt,Sir Prancealot,Baby Bunting,Ontoawinner Syndicate &amp; Equinegrowthpartners Syndicate
8251,Toccata Blue,1st January 2010,J Larkin,Gelding,Verglas,Jinxy Jill,Kieran Grant
8216,Golden Crisp,30th September 2013,Gavin Smith,Filly,Atso,Golden Quatz,Mr H Adams
8215,Dream To Reality,24th August 2009,Hekkie Strydom,Mare,Way West,Silent Manoeuvre,Five Star Racing &amp; Stud Cc (nom: Ms A M Kacnis)
8174,Eco Storm,11th November 2010,Gert Theron,Gelding,Ecomium,Stormquest,Mr F Du Toit
8032,Delightful Lana,6th February 2014,Guadalupe Preciado,Mare,Temple City,Indian Beads,Nicholas Cammarano Jr
8057,Czarmo,15th April 2013,Keith Bourgeois,Gelding,Uncle Mo,American Czarina,Steve Seeber
8329,Johann Bach,21st April 2009,P Harney,Gelding,Oratorio,Belleinga,Mrs P Harney
8261,Eagle Spirit,7th April 2014,J P O'Brien,Gelding,Holy Roman Emperor,Romie's Kastett,Mrs M V Magnier
8280,Surewhynot,1st January 2014,S Dixon,Filly,Baltic King,Lina Story,Mr Paul J Dixon
8226,Love Without End,30th October 2011,Dorrie Sham,Mare,Dynasty,Riviersonderend,Mr &amp; Mrs C R Stonebridge Mr M D &amp; Mrs D A Sham
8042,Lilly's Dream,5th February 2013,Michael Maker,Filly,War Chant,Smart Sight,Ramsey Kenneth L And Sarah K
8184,Seattle St John,3rd November 2013,Gavin Smith,Gelding,Sail From Seattle,Pasea,Messrs E J Phillips J M T Fourie &amp; Mickey Naidoo
8067,Percy Jackson,8th September 2012,Leon Erasmus,Gelding,Argonaut,Chasing Rainbows,Mr L J &amp; Mrs M J Erasmus
8339,Yamato,16th May 2013,J C McConnell,Gelding,Big Bad Bob,Himiko,Singing The Blues Syndicate
8271,Maximus Daia,1st January 2014,N Dooly,Gelding,Holy Roman Emperor,Bayberry,R Dooly
8290,Bonnie Flyer,1st January 2014,N Lawlor,Filly,Sir Prancealot,Beat The Stars,Noel Lawlor
8236,Rosslyn Chapel,16th October 2012,Gavin Smith,Gelding,Right Approach,Bint Daha,Messrs T Agrela A Puggia &amp; G D Smith
8194,Respectable Rebel,29th August 2012,T Laing,Gelding,Rebel King,Respectable Model,Messrs H Adams M J Jooste &amp; Mrs I Jooste
8258,Arlecchino's Rock,6th March 2013,D A McLoughlin,Gelding,Rock Of Gibraltar,Xtra Special,Sean F Gallagher
8225,Another Night,15th September 2013,Alan Greeff,Filly,Main Aim,No More Screws,Messrs C G &amp; L F Scribante
8077,Beau Var,5th November 2013,Justin Snaith,Filly,Var,Winter Parade,Mr M E Leaf
8281,Boy Charlton,1st January 2014,F Fuhrmann,Horse,Tagula,Funcheon Vale,Stall Cacique
8349,Margo's Moneymaker,26th April 2013,Megan Carter,Mare,Pink Viper,Margo's Prospect,Megan Carter
8300,Ishebayorgrey,1st May 2012,I Jardine,Gelding,Clodovil,Superjet,Iain Jardine Racing Club
8052,Tropicat,14th April 2013,Ralph Nicks,Gelding,Wildcat Heir,Chacana,Nicks Ralph E And Ruggiero Jr  Louis
8246,Arkansas,11th September 2010,Sharon Kotzen,Gelding,Antonius Pius,Kindly Kat,Messrs A J K &amp; G B K Jarvis &amp; O A Ferraris
8268,Iskandar Prince,1st January 2014,J M Ryan,Gelding,Distorted Humor,Maristar,Tan Kai Chah
8291,Forevertwentyone,1st January 2014,P W Flynn,Filly,Approve,Thanks,Miss C Howes
8235,Fly Like The Wind,3rd November 2012,Renate Plessis,Gelding,Windrush,Fly To The Stars,Favour Stud (nom: Mrs Engelize Du Preez)
8087,Very Vary,14th September 2013,Alyson Wright,Gelding,Var,Time Control,Mr C Lafraisiere
8204,Typhoon Tess,5th October 2010,Dorrie Sham,Mare,Sail From Seattle,Typhoon Season,Mr A L A Crabbia
8310,Gold Eliza,22nd January 2013,D English,Filly,Pivotal,Srda,Grougha Stables Limited
8062,Into The Future,10th March 2012,Cole Bennett,Gelding,Into Mischief,Le Conte,Irishyouwell Racing And Meikle Bill
8278,Lucky Ellen,17th February 2014,J Candlish,Filly,Elusive Pimpernel,Dona Alba,Ms Jennie Candlish
8256,Carrigeen Prince,30th March 2012,G Donnelly,Gelding,Strategic Prince,Hi Lyla,The Prince Partnership
8103,Roman Society,8th November 2012,Dennis Bosch,Gelding,Great Britain,Recondite,Messrs P T Reilly &amp; S M Jerrier
8097,La Di Var,27th August 2011,Willem Nel,Mare,Var,Laisserfaire,Mrs S Plattner
8245,Zama,12th September 2012,Yvette Bremner,Gelding,Lateral,Zealous Zilla,Messrs Bryn Ressell &amp; N M Shirtliff
8214,Rustic Sunrise,21st September 2012,Justin Snaith,Mare,St Petersburg,Rustic Sun,Mr A L A Crabbia
8288,All About Grace,1st January 2014,M Halford,Filly,First Defence,Make Known,Colm G Griffin
8072,Touch Wood,7th September 2013,Dennis Drier,Gelding,Var,Fine Wood,Mesdames Pippa Mickleburgh &amp; Mrs G M Drier
8320,Serefeli,1st January 2012,Peter Fahey,Gelding,Footstepsinthesand,Seraya,Unidentified Partnership
8266,Slaney Street,1st January 2014,F J Flood,Gelding,Intense Focus,Halla Na Saoire,Mrs J S Bolger
8113,Seek The Summit,3rd September 2012,Dennis Bosch,Mare,Elusive Fort,Summerley,Mr S M Jerrier
8107,Judith Anne,8th November 2012,Glen Kotzen,Mare,Royal Air Force,I'm Too Sexy,Mr R Graham Mesdames E Hansmann &amp; J A Wintle
8301,The Mouse Doctor,25th February 2013,A J Martin,Gelding,Lord Shanakill,Afilla,Here For The Craic Partnership
8224,Dance In The Woods,4th October 2011,Gert Theron,Mare,Elusive Fort,Assembly Dancer,Mr F Du Toit
8082,Seattle Serenade,27th October 2013,Marthinus Nicolas Prinsloo,Filly,Sail From Seattle,Sunlight Serenade,Mr R R Harris
8298,Northern Surprise,1st January 2011,T Doyle,Gelding,Azamour,Surprise Treat,Mrs Claire Doyle
8330,Political Policy,30th March 2011,M J Smith,Gelding,Bushranger,Alexander Express,Mr F W Lynch
8276,Lambikin,1st January 2014,C Kidd,Mare,Peintre Celebre,Ambrosine,The L &amp; A Partnership
8123,Breakfast Club,4th November 2012,Alan Greeff,Gelding,Visionaire,L'orange,Mr N Jonsson
8311,Roses Need Rain,1st January 2013,A Oliver,Filly,Makfi,Alshakr,The Horticultural Partnership
8234,Rasberry Lips,25th September 2013,Corne Spies,Filly,King's Chapel,Sweet As Nectar,Mr T Spies
8117,Sovereign Reign,17th September 2011,David Nieuwenhuizen,Gelding,Dynasty,Miss Caskura,Mr W G De Koker
8092,Tom Ivors,21st October 2010,Frank Robinson,Gelding,Argonaut,Ivor's Girl,Mr L F Robinson
8308,Rathmuck Native,1st January 2008,Peter Fahey,Mare,Definite Article,Fern Fields,E J Sexton
8340,Fastidious,10th February 2009,M O'Callaghan,Gelding,Exceed And Excel,Felicitous,M D O'Callaghan
8133,My Mishpocha,13th September 2012,Desmond Egdes,Filly,Modern Day,Goddess Of Hearts,Messrs Late A Van Vuuren &amp; M S Clutterbuck K Chet
8286,Thomas O'Malley,19th April 2014,J R Finn,Gelding,Henrythenavigator,Anadiyla,Full On Partnership
8321,Fast On,1st April 2009,S Fahey,Gelding,Verglas,Dream State,Mrs Bernadette Fahey
8244,Glenton,17th August 2010,Alan Greeff,Gelding,Jallad,Grace Me Guide,Mr A N &amp; The Hon Mrs G R Foster
8127,Jet Intombi,18th October 2009,Willem Nel,Mare,Jet Master,Au Pair Girl,Mrs S Plattner
8359,Hermosa Vaquera,17th April 2011,Barbara Riley,Mare,Cowboy Cal,Congratulations,Barbara Riley
8143,Quality Matters,9th October 2013,Coerie Lensley,Filly,Admire Main,Competitive Edge,Mr Sam Osman
8318,Jack Blue,1st January 2012,Mrs J Harrington,Gelding,Duke Of Marmalade,Key Secure,Miss Kate Harrington
8350,Spring Bride,18th February 2013,Henry Dunn,Filly,Spring At Last,Bridlemere Court,Henry Dunn
8254,Ecoeye,1st January 2012,A Leahy,Gelding,Echo Of Light,Evening Tale,Mrs Ellen Leahy
