Horse_id,Date,Pos,Ran,BHA,Type,Course,Distance,Going,Class,Starting Price
0076920, 13/11/09, 7,10, 76, FLAT, Wolverhampton, 1m 4f 50y, Standard, 4, 9/4
0076920, 22/10/09, 2,13, 74, FLAT, Kempton Park, 1m 4f 0y, Standard, 5, 7/1
0076920, 03/10/09, 3,9, 76, FLAT, Epsom Downs, 1m 4f 10y, Good to Firm (Good in the home straight), 4, 8/1
0076920, 18/09/09, 3,7, 76, FLAT, Newbury, 1m 4f 5y, Good to Firm, 4, 8/1
0076920, 13/08/09, 8,9, 77, FLAT, Sandown Park, 1m 1f 0y, Good, Good to Firm in places, 4, 6/1
0076920, 30/07/09, 3,4, 78, FLAT, Epsom Downs, 1m 0f 114y, Good, Good to Soft in places, 4, 3/1
0076920, 16/06/09, 7,8, 78, FLAT, Yarmouth, 1m 0f 3y, Good, 4, 11/4
0076920, 05/06/09, 1,8, 78, FLAT, Bath, 1m 0f 5y, Firm, 6, 5/4
0076920, 20/04/09, 2,9, 78, FLAT, Wolverhampton, 1m 1f 0y, Standard, 5, 10/11
0076920, 29/10/08, 6,15, -, FLAT, Nottingham, 1m 0f 75y, Heavy, Soft in places, 4, 12/1
0076920, 18/09/08, 3,10, -, FLAT, Yarmouth, 1m 0f 3y, Good, Good to Firm in places, 4, 66/1
0076920, 25/07/08, 8,8, -, FLAT, Ascot, 0m 7f 0y, Good to Firm, 3, 9/1
0077106, 28/12/13,-,-, 92, HURDLE, Limerick, 2m 5f 0y, Heavy, -, 33/1
0077106, 06/11/13, 12,16, 94, HURDLE, Fairyhouse, 2m 4f 0y, Soft, -, 20/1
0077106, 26/10/13, 7,16, 95, HURDLE, Wexford, 2m 4f 0y, Good to Yielding, Yielding in places, -, 16/1
0077106, 31/08/12, 14,20, 100, HURDLE, Down Royal, 2m 0f 0y, Good to Soft, -, 14/1
0077106, 01/05/11, 4,14, 100, HURDLE, Sligo, 2m 2f 0y, Good to Firm, -, 20/1
0077106, 30/10/10, 11,22, 104, HURDLE, Naas, 2m 0f 0y, Soft, -, 20/1
0077106, 24/10/10, 5,14, 107, HURDLE, Wexford, 2m 0f 0y, Yielding, -, 16/1
0077106, 24/09/10, 10,14, 70, FLAT, Dundalk, 1m 4f 0y, Standard, -, 16/1
0077106, 27/08/10, 10,12, -, HURDLE, Down Royal, 2m 0f 0y, Good to Firm, -, 3/1
0077106, 17/01/10, 3,14, -, HURDLE, Thurles, 2m 0f 0y, Soft to Heavy (Hurdles Course;Chase Course;Heavy), -, 8/1
0077106, 12/12/09, 3,19, -, HURDLE, Fairyhouse, 2m 0f 0y, Heavy, -, 10/1
0077106, 21/10/09, 6,14, 72, FLAT, Bath, 1m 3f 144y, Good, Good to Soft in places, 4, 3/1
0077106, 21/08/09, 5,8, 73, FLAT, Salisbury, 1m 4f 0y, Good, 4, 3/1
0077106, 25/07/09, 4,8, 73, FLAT, Ascot, 1m 4f 0y, Good, Good to Firm in places on the straight course., 4, 2/1
0077106, 26/06/09, 2,6, 73, FLAT, Newmarket, 1m 4f 0y, Good to Soft, 4, 7/4
0077106, 21/05/09, 3,8, 71, FLAT, Goodwood, 1m 3f 0y, Good to Firm, Good in places, 4, 6/1
0077106, 21/04/09, 1,9, 66, FLAT, Folkestone, 1m 2f 0y, Good, Good to Firm in places, 5, 5/1
0077106, 19/09/08, 6,13, -, FLAT, Newmarket, 0m 7f 0y, Good to Firm, 4, 66/1
0077106, 14/08/08, 9,11, -, FLAT, Salisbury, 0m 6f 212y, Good to Soft, Soft in places, 5, 16/1
0077106, 25/07/08, 6,8, -, FLAT, Ascot, 0m 7f 0y, Good to Firm, 3, 14/1
0076907, 28/08/13, 4,13, -, FLAT, Baden-Baden, 0m 7f 210y, Good to Soft, -,-
0076907, 01/09/12,-,-, -, FLAT, Baden-Baden, 1m 0f 209y, Good to Soft, -,-
0076907, 31/05/11,-,-, -, FLAT, Strasbourg, 1m 4f 0y, Good to Soft, -, 11/1
0076907, 09/12/10,-,-, -, FLAT, Deauville, 1m 3f 204y, Standard, -, 16/1
0076907, 29/11/10, 1,16, -, FLAT, Lyon La Soie, 1m 4f 0y, Standard, -, 20/1
0076907, 17/05/09,-,-, -, FLAT, Longchamp, 1m 1f 207y, Soft, -, 10/3
0076907, 30/12/08,-,-, -, FLAT, Deauville, 1m 3f 204y, Standard, -,-
0076907, 22/08/08,-,-, -, FLAT, Deauville, 1m 1f 110y, Standard, -, 40/1
0076907, 18/07/08,-,-, -, FLAT, Chantilly, 1m 2f 0y, Good, -, 5/1
0076831, 27/08/10, 5,12, 102, HURDLE, Down Royal, 2m 0f 0y, Good to Firm, -, 12/1
0076831, 01/08/10, 9,18, 49, FLAT, Cork, 1m 4f 0y, Good, Good to Firm in places, -, 7/1
0076831, 12/07/10, 5,13, 51, FLAT, Killarney, 1m 3f 0y, Good, Good to Yielding in places, -, 16/1
0076831, 29/06/10, 9,12, 51, FLAT, Sligo, 1m 2f 0y, Good to Firm, Firm in places, -, 20/1
0076831, 12/12/09, 17,19, -, HURDLE, Fairyhouse, 2m 0f 0y, Heavy, -, 9/2
0076831, 11/11/09, 8,14, 56, FLAT, Dundalk, 1m 2f 150y, Standard, -, 7/1
0076831, 06/11/09, 6,20, -, HURDLE, Down Royal, 2m 0f 0y, Soft, Yielding in places, -, 20/1
0076831, 14/10/09, 7,24, -, HURDLE, Punchestown, 2m 0f 0y, Yielding (Hurdles: Good to Yielding, Yielding in places), -, 25/1
0076831, 03/10/09, 8,19, -, HURDLE, Gowran Park, 2m 0f 0y, Good to Firm, Firm in places, -, 14/1
0076831, 31/07/09, 15,16, 57, FLAT, Galway, 1m 0f 100y, Soft (Chase Course;Hurdles Course;Heavy), -, 15/2
0076831, 15/07/09, 3,13, 58, FLAT, Killarney, 1m 0f 100y, Yielding (Flat: Yielding to Soft), -, 6/1
0076831, 10/07/09, 8,11, 58, FLAT, Gowran Park, 1m 1f 100y, Yielding to Soft, Soft in places, -, 6/1
0076831, 25/06/09, 6,15, 60, FLAT, Tipperary, 0m 7f 100y, Good to Firm, -, 14/1
0076831, 06/06/09, 12,12, 62, FLAT, Curragh, 1m 2f 0y, Good, -, 8/1
0076831, 08/05/09, 6,9, 60, FLAT, Wexford, 1m 4f 0y, Yielding, Good in places, -, 20/1
0076831, 27/10/08, 4,18, 62, FLAT, Leopardstown, 0m 7f 0y, Yielding to Soft, -, 8/1
0076831, 22/10/08, 4,11, 62, FLAT, Navan, 1m 0f 0y, Heavy, -, 4/1
0076831, 27/08/08, 14,15, -, FLAT, Bellewstown, 1m 0f 0y, Good to Yielding, Good in places, -, 9/1
0076831, 01/08/08, 5,9, -, FLAT, Galway, 0m 7f 0y, Yielding, -, 16/1
0076831, 20/07/08, 7,12, -, FLAT, Tipperary, 0m 7f 100y, Good, Good to Firm in places, -, 25/1
0076910, 03/02/09,-,-, -, HURDLE, Pau, 2m 3f 0y, Soft, -, 14/1
0076910, 02/10/08,-,-, -, HURDLE, Auteuil, 2m 1f 196y, Soft, -, 40/1
0076910, 18/07/08,-,-, -, FLAT, Chantilly, 1m 4f 0y, Good, -, 25/1
0077024, 26/06/14, 4,5, 72, FLAT, Newcastle, 2m 0f 19y, Good to Firm (Watered), 4, 15/2
0077024, 14/06/14, 8,10, 76, FLAT, York, 1m 4f 0y, Good, 3, 12/1
0077024, 31/05/14, 14,15, 79, FLAT, York, 1m 4f 0y, Good to Soft, 3, 16/1
0077024, 14/05/14, 10,15, 82, FLAT, York, 1m 4f 0y, Soft, Good to Soft in places, 4, 14/1
0077024, 11/09/13, 7,9, 85, FLAT, Carlisle, 1m 6f 32y, Soft, 3, 14/1
0077024, 21/08/13, 16,17, 89, FLAT, York, 2m 0f 88y, Good to Firm, 2, 40/1
0077024, 27/07/13, 11,12, 90, FLAT, York, 2m 0f 88y, Good to Firm, 3, 10/1
0077024, 29/06/13, 10,18, 93, FLAT, Newcastle, 2m 0f 19y, Good to Soft, Good in places, 2, 33/1
0077024, 15/06/13, 12,17, 93, FLAT, York, 1m 4f 0y, Good to Firm, Good in places, 3, 7/1
0077024, 17/05/13, 8,12, 94, FLAT, York, 1m 4f 0y, Soft, Good to Soft in places, 2, 18/1
0077024, 27/04/13, 10,10, 96, FLAT, Ripon, 2m 0f 0y, Good, 2, 33/1
0077024, 27/10/12, 20,21, 98, FLAT, Doncaster, 1m 4f 0y, Soft, Good to Soft in places, 2, 33/1
0077024, 08/09/12, 8,13, 100, FLAT, Haydock Park, 1m 6f 0y, Firm, 2, 33/1
0077024, 25/08/12, 17,19, 101, FLAT, York, 1m 6f 0y, Good to Soft, Good in places, 2, 25/1
0077024, 14/07/12, 9,12, 101, FLAT, York, 1m 6f 0y, Good, Good to Soft in places, 1, 5/1
0077024, 30/06/12, 2,16, 93, FLAT, Newcastle, 2m 0f 19y, Heavy, 2, 16/1
0077024, 16/06/12, 1,19, 93, FLAT, York, 1m 4f 0y, Soft, 3, 10/1
0077024, 18/05/12, 3,15, 91, FLAT, York, 1m 4f 0y, Good, 2, 16/1
0077024, 01/12/11, 1,8, -, HURDLE, Market Rasen, 2m 3f 0y, Good to Soft, Good in places, 4, 6/4
0077024, 05/11/11, 7,23, 92, FLAT, Doncaster, 1m 4f 0y, Soft, 2, 33/1
0077024, 03/09/11, 9,16, 92, FLAT, Haydock Park, 1m 6f 0y, Good to Firm, Good in places, 2, 25/1
0077024, 19/08/11, 1,20, 87, FLAT, York, 1m 4f 0y, Good to Soft, Good in places, 2, 33/1
0077024, 24/07/11, 13,16, 88, FLAT, Carlisle, 1m 3f 107y, Good, 3, 16/1
0077024, 02/07/11, 17,17, 88, FLAT, Haydock Park, 1m 3f 200y, Good to Firm (Firm in places.1m and further:Good to Firm), 2, 25/1
0077024, 11/06/11, 1,16, 83, FLAT, York, 1m 4f 0y, Good, Good to Firm in places, 3, 8/1
0077024, 13/05/11, 11,16, 87, FLAT, York, 1m 4f 0y, Good, Good to Firm in places, 2, 18/1
0077024, 01/05/11, 3,9, 87, FLAT, Hamilton Park, 1m 5f 9y, Good, Good to Firm in places, 3, 7/2
0077024, 05/04/11, 5,11, 89, FLAT, Pontefract, 1m 2f 6y, Good to Firm, 2, 16/1
0077024, 11/12/10,-,-, 999, JUMP, Doncaster, -, -, 4, 11/1
0077024, 05/12/10,-,-, 999, JUMP, Kelso, -, -, 4, 13/2
0077024, 12/11/10, 3,16, -, HURDLE, Newcastle, 2m 0f 0y, Good to Soft, Soft in places, 4, 7/2
0077024, 23/10/10, 11,20, 90, FLAT, Doncaster, 1m 4f 0y, Good, Good to Soft in places, 3, 25/1
0077024, 25/09/10, 8,9, 90, FLAT, Haydock Park, 1m 6f 0y, Soft (1 mile and further: Heavy in home straight), 2, 10/1
0077024, 04/09/10, 4,16, 87, FLAT, Haydock Park, 1m 6f 0y, Good to Firm (1m and further: Good, Good to Soft in places), 2, 18/1
0077024, 18/08/10, 13,16, 89, FLAT, York, 1m 4f 0y, Good, Good to Firm in places, 2, 12/1
0077024, 24/07/10, 9,9, 90, FLAT, York, 2m 0f 88y, Good to Firm, Good in places, 3, 4/1
0077024, 09/07/10, 3,7, 91, FLAT, York, 1m 4f 0y, Good to Firm, 2, 5/2
0077024, 26/06/10, 12,19, 92, FLAT, Newcastle, 2m 0f 19y, Good to Firm, 2, 7/1
0077024, 29/05/10, 3,12, 91, FLAT, Haydock Park, 2m 0f 45y, Good to Soft, 2, 5/1
0077024, 14/05/10, 2,15, 91, FLAT, York, 1m 4f 0y, Good to Firm, 2, 12/1
0077024, 07/04/10, 7,9, 93, FLAT, Catterick, 1m 3f 214y, Good to Soft, Soft in places, 3, 17/2
0077024, 05/10/09, 2,6, 90, FLAT, Warwick, 1m 2f 188y, Good to Firm (Good in Places on the Round Course), 3, 6/4
0077024, 20/06/09, 9,17, 91, FLAT, Ascot, 1m 4f 0y, Good to Firm, 2, 5/1
0077024, 30/05/09, 2,13, 86, FLAT, Goodwood, 1m 4f 0y, Good, Good to Firm in places, 3, 10/3
0077024, 05/09/08, 1,13, 80, FLAT, Lingfield Park, 1m 2f 0y, Standard, 3, 8/1
0077024, 09/08/08, 1,8, -, FLAT, Lingfield Park, 1m 2f 0y, Soft, 6, 6/5
0077024, 24/07/08, 3,15, -, FLAT, Sandown Park, 1m 0f 14y, Good to Firm (Round Course - Firm plcs on the Straight), 5, 25/1
0077121, 27/04/11, 9,9, 50, FLAT, Newcastle, 1m 4f 93y, Good to Firm, Firm in places, 6, 5/1
0077121, 04/12/10, 7,9, 60, FLAT, Wolverhampton, 2m 0f 119y, Standard/Slow, 6, 10/1
0077121, 20/11/10, 4,12, 60, FLAT, Wolverhampton, 1m 4f 50y, Standard, 6, 13/2
0077121, 28/07/10, 8,8, 52, FLAT, Redcar, 1m 2f 0y, Firm, Good to Firm in places, 5, 9/2
0077121, 13/07/10, 6,13, 53, FLAT, Beverley, 1m 1f 207y, Good to Firm (Watered), 6, 10/1
0077121, 03/07/10, 4,7, 55, FLAT, Nottingham, 1m 2f 50y, Good to Firm, Firm in places, 6, 7/2
0077121, 15/05/10, 9,14, 61, FLAT, Doncaster, 1m 4f 0y, -, 5, 8/1
0077121, 04/05/10, 10,12, 63, FLAT, Catterick, 1m 7f 177y, Firm, Good to Firm in places, 6, 9/1
0077121, 24/04/10, 1,9, 58, FLAT, Wolverhampton, 1m 4f 50y, Standard, 6, 13/8
0077121, 09/04/10, 2,12, 50, FLAT, Wolverhampton, 1m 5f 194y, Standard, 6, 9/2
0077121, 08/04/10, 1,12, 50, FLAT, Wolverhampton, 1m 4f 50y, Standard, 6, 20/1
0077121, 28/03/10, 9,17, 50, FLAT, Doncaster, 1m 2f 60y, Good to Soft, Soft in places, 5, 100/1
0077121, 05/01/10, 8,9, 52, FLAT, Southwell, 1m 4f 0y, Standard/Slow, 6, 40/1
0077121, 04/01/10,-,-, 83, JUMP, Wetherby, 1m 0f 141y, -, 5, 11/1
0077121, 01/01/10,-,-, 83, JUMP, Musselburgh, -, -, 5, 15/2
0077121, 11/12/09, 12,15, -, HURDLE, Doncaster, 2m 0f 110y, Good, Good to Firm in places, 4, 66/1
0077121, 27/11/09, 9,11, -, HURDLE, Musselburgh, 2m 0f 0y, Good to Soft, Good in places, 4, 66/1
0077121, 08/11/09, 10,13, -, HURDLE, Market Rasen, 2m 1f 110y, Soft, Good to Soft in places, 4, 100/1
0077121, 27/10/09, 6,12, 54, FLAT, Catterick, 1m 3f 214y, Soft, Good to Soft in places, 6, 11/1
0077121, 16/10/09, 4,14, 55, FLAT, Redcar, 1m 2f 0y, Good to Firm, 6, 4/1
0077121, 25/09/08, 9,14, -, FLAT, Pontefract, 0m 6f 0y, Good to Firm, Good in places, 4, 100/1
